full_size_dir,unity_resize_dir,width,height,cosine_similarity
D:\vae_test_set\640x360\images\12530.jpg,D:\vae_test_set\640x360\64x64\12530.jpg,640,360,0.9997911186837217
D:\vae_test_set\640x360\images\15771.jpg,D:\vae_test_set\640x360\64x64\15771.jpg,640,360,0.999871807860621
D:\vae_test_set\640x360\images\27042.jpg,D:\vae_test_set\640x360\64x64\27042.jpg,640,360,0.9998494734536643
D:\vae_test_set\640x360\images\20652.jpg,D:\vae_test_set\640x360\64x64\20652.jpg,640,360,0.9998134751188509
D:\vae_test_set\640x360\images\5020.jpg,D:\vae_test_set\640x360\64x64\5020.jpg,640,360,0.9998582688358945
D:\vae_test_set\640x360\images\29662.jpg,D:\vae_test_set\640x360\64x64\29662.jpg,640,360,0.9998399717161597
D:\vae_test_set\640x360\images\7350.jpg,D:\vae_test_set\640x360\64x64\7350.jpg,640,360,0.9998121075677165
D:\vae_test_set\640x360\images\25966.jpg,D:\vae_test_set\640x360\64x64\25966.jpg,640,360,0.9997923397303871
D:\vae_test_set\640x360\images\3542.jpg,D:\vae_test_set\640x360\64x64\3542.jpg,640,360,0.9998260148522329
D:\vae_test_set\640x360\images\29616.jpg,D:\vae_test_set\640x360\64x64\29616.jpg,640,360,0.9998191799271813
D:\vae_test_set\640x360\images\7987.jpg,D:\vae_test_set\640x360\64x64\7987.jpg,640,360,0.9998596490272244
D:\vae_test_set\640x360\images\12059.jpg,D:\vae_test_set\640x360\64x64\12059.jpg,640,360,0.9997169201527092
D:\vae_test_set\640x360\images\7769.jpg,D:\vae_test_set\640x360\64x64\7769.jpg,640,360,0.9997358005037899
D:\vae_test_set\640x360\images\761.jpg,D:\vae_test_set\640x360\64x64\761.jpg,640,360,0.9998498344663475
D:\vae_test_set\640x360\images\25724.jpg,D:\vae_test_set\640x360\64x64\25724.jpg,640,360,0.999708812543975
D:\vae_test_set\640x360\images\2332.jpg,D:\vae_test_set\640x360\64x64\2332.jpg,640,360,0.9998626819747883
D:\vae_test_set\640x360\images\21061.jpg,D:\vae_test_set\640x360\64x64\21061.jpg,640,360,0.9998220450590825
D:\vae_test_set\640x360\images\11651.jpg,D:\vae_test_set\640x360\64x64\11651.jpg,640,360,0.9998578227635168
D:\vae_test_set\640x360\images\6559.jpg,D:\vae_test_set\640x360\64x64\6559.jpg,640,360,0.9997055589314977
D:\vae_test_set\640x360\images\9039.jpg,D:\vae_test_set\640x360\64x64\9039.jpg,640,360,0.9998255680516638
D:\vae_test_set\640x360\images\26443.jpg,D:\vae_test_set\640x360\64x64\26443.jpg,640,360,0.9998259789455283
D:\vae_test_set\640x360\images\14388.jpg,D:\vae_test_set\640x360\64x64\14388.jpg,640,360,0.9998194214852265
D:\vae_test_set\640x360\images\3505.jpg,D:\vae_test_set\640x360\64x64\3505.jpg,640,360,0.9998576169062658
D:\vae_test_set\640x360\images\18182.jpg,D:\vae_test_set\640x360\64x64\18182.jpg,640,360,0.9998288375961633
D:\vae_test_set\640x360\images\2354.jpg,D:\vae_test_set\640x360\64x64\2354.jpg,640,360,0.9997664277044439
D:\vae_test_set\640x360\images\850.jpg,D:\vae_test_set\640x360\64x64\850.jpg,640,360,0.9998251114484692
D:\vae_test_set\640x360\images\12962.jpg,D:\vae_test_set\640x360\64x64\12962.jpg,640,360,0.9996730957019653
D:\vae_test_set\640x360\images\4909.jpg,D:\vae_test_set\640x360\64x64\4909.jpg,640,360,0.9998366384464813
D:\vae_test_set\640x360\images\24765.jpg,D:\vae_test_set\640x360\64x64\24765.jpg,640,360,0.9998407187546549
D:\vae_test_set\640x360\images\19682.jpg,D:\vae_test_set\640x360\64x64\19682.jpg,640,360,0.9998094939989814
D:\vae_test_set\640x360\images\27185.jpg,D:\vae_test_set\640x360\64x64\27185.jpg,640,360,0.9998337314791005
D:\vae_test_set\640x360\images\13765.jpg,D:\vae_test_set\640x360\64x64\13765.jpg,640,360,0.9998009525368323
D:\vae_test_set\640x360\images\25721.jpg,D:\vae_test_set\640x360\64x64\25721.jpg,640,360,0.9998316186900371
D:\vae_test_set\640x360\images\12090.jpg,D:\vae_test_set\640x360\64x64\12090.jpg,640,360,0.9998159678638686
D:\vae_test_set\640x360\images\271.jpg,D:\vae_test_set\640x360\64x64\271.jpg,640,360,0.9998781583131334
D:\vae_test_set\640x360\images\8063.jpg,D:\vae_test_set\640x360\64x64\8063.jpg,640,360,0.9996865042592109
D:\vae_test_set\640x360\images\8389.jpg,D:\vae_test_set\640x360\64x64\8389.jpg,640,360,0.9998330513221927
D:\vae_test_set\640x360\images\9249.jpg,D:\vae_test_set\640x360\64x64\9249.jpg,640,360,0.9996921167912548
D:\vae_test_set\640x360\images\19016.jpg,D:\vae_test_set\640x360\64x64\19016.jpg,640,360,0.9996762400499034
D:\vae_test_set\640x360\images\28296.jpg,D:\vae_test_set\640x360\64x64\28296.jpg,640,360,0.9998499394882212
D:\vae_test_set\640x360\images\6679.jpg,D:\vae_test_set\640x360\64x64\6679.jpg,640,360,0.9998150748496519
D:\vae_test_set\640x360\images\5320.jpg,D:\vae_test_set\640x360\64x64\5320.jpg,640,360,0.999787615924588
D:\vae_test_set\640x360\images\20385.jpg,D:\vae_test_set\640x360\64x64\20385.jpg,640,360,0.9998578338500291
D:\vae_test_set\640x360\images\1433.jpg,D:\vae_test_set\640x360\64x64\1433.jpg,640,360,0.999841292101705
D:\vae_test_set\640x360\images\7694.jpg,D:\vae_test_set\640x360\64x64\7694.jpg,640,360,0.9998143184510381
D:\vae_test_set\640x360\images\2087.jpg,D:\vae_test_set\640x360\64x64\2087.jpg,640,360,0.9998254164614343
D:\vae_test_set\640x360\images\15731.jpg,D:\vae_test_set\640x360\64x64\15731.jpg,640,360,0.9998429225416883
D:\vae_test_set\640x360\images\4104.jpg,D:\vae_test_set\640x360\64x64\4104.jpg,640,360,0.999821885444638
D:\vae_test_set\640x360\images\16361.jpg,D:\vae_test_set\640x360\64x64\16361.jpg,640,360,0.9998354096119353
D:\vae_test_set\640x360\images\28032.jpg,D:\vae_test_set\640x360\64x64\28032.jpg,640,360,0.9998248385973095
D:\vae_test_set\640x360\images\28399.jpg,D:\vae_test_set\640x360\64x64\28399.jpg,640,360,0.9998306076713991
D:\vae_test_set\640x360\images\20911.jpg,D:\vae_test_set\640x360\64x64\20911.jpg,640,360,0.9998193317120572
D:\vae_test_set\640x360\images\1053.jpg,D:\vae_test_set\640x360\64x64\1053.jpg,640,360,0.9997702135421465
D:\vae_test_set\640x360\images\11978.jpg,D:\vae_test_set\640x360\64x64\11978.jpg,640,360,0.9998578473841759
D:\vae_test_set\640x360\images\22343.jpg,D:\vae_test_set\640x360\64x64\22343.jpg,640,360,0.9997122059840783
D:\vae_test_set\640x360\images\2693.jpg,D:\vae_test_set\640x360\64x64\2693.jpg,640,360,0.9997217611123724
D:\vae_test_set\640x360\images\8990.jpg,D:\vae_test_set\640x360\64x64\8990.jpg,640,360,0.9998449311694393
D:\vae_test_set\640x360\images\20056.jpg,D:\vae_test_set\640x360\64x64\20056.jpg,640,360,0.9998195682327362
D:\vae_test_set\640x360\images\19687.jpg,D:\vae_test_set\640x360\64x64\19687.jpg,640,360,0.9998356309384909
D:\vae_test_set\640x360\images\24468.jpg,D:\vae_test_set\640x360\64x64\24468.jpg,640,360,0.9998495199113048
D:\vae_test_set\640x360\images\20347.jpg,D:\vae_test_set\640x360\64x64\20347.jpg,640,360,0.9997841861631382
D:\vae_test_set\640x360\images\12298.jpg,D:\vae_test_set\640x360\64x64\12298.jpg,640,360,0.9998305942972421
D:\vae_test_set\640x360\images\25806.jpg,D:\vae_test_set\640x360\64x64\25806.jpg,640,360,0.999869723080475
D:\vae_test_set\640x360\images\3798.jpg,D:\vae_test_set\640x360\64x64\3798.jpg,640,360,0.999829181803496
D:\vae_test_set\640x360\images\20943.jpg,D:\vae_test_set\640x360\64x64\20943.jpg,640,360,0.9998008522549277
D:\vae_test_set\640x360\images\11870.jpg,D:\vae_test_set\640x360\64x64\11870.jpg,640,360,0.9998430951991071
D:\vae_test_set\640x360\images\847.jpg,D:\vae_test_set\640x360\64x64\847.jpg,640,360,0.9997955177271535
D:\vae_test_set\640x360\images\17581.jpg,D:\vae_test_set\640x360\64x64\17581.jpg,640,360,0.9998500209854249
D:\vae_test_set\640x360\images\28125.jpg,D:\vae_test_set\640x360\64x64\28125.jpg,640,360,0.9997933921329907
D:\vae_test_set\640x360\images\11225.jpg,D:\vae_test_set\640x360\64x64\11225.jpg,640,360,0.9998417801905339
D:\vae_test_set\640x360\images\20084.jpg,D:\vae_test_set\640x360\64x64\20084.jpg,640,360,0.9998209204397843
D:\vae_test_set\640x360\images\2930.jpg,D:\vae_test_set\640x360\64x64\2930.jpg,640,360,0.9998459624277104
D:\vae_test_set\640x360\images\1122.jpg,D:\vae_test_set\640x360\64x64\1122.jpg,640,360,0.9997941875630996
D:\vae_test_set\640x360\images\19629.jpg,D:\vae_test_set\640x360\64x64\19629.jpg,640,360,0.9998514916789218
D:\vae_test_set\640x360\images\20888.jpg,D:\vae_test_set\640x360\64x64\20888.jpg,640,360,0.999813954104606
D:\vae_test_set\640x360\images\13037.jpg,D:\vae_test_set\640x360\64x64\13037.jpg,640,360,0.999842633614369
D:\vae_test_set\640x360\images\1269.jpg,D:\vae_test_set\640x360\64x64\1269.jpg,640,360,0.9997908774760839
D:\vae_test_set\640x360\images\6852.jpg,D:\vae_test_set\640x360\64x64\6852.jpg,640,360,0.9998054989551747
D:\vae_test_set\640x360\images\14860.jpg,D:\vae_test_set\640x360\64x64\14860.jpg,640,360,0.9997923051085498
D:\vae_test_set\640x360\images\5015.jpg,D:\vae_test_set\640x360\64x64\5015.jpg,640,360,0.9998493823827078
D:\vae_test_set\640x360\images\20019.jpg,D:\vae_test_set\640x360\64x64\20019.jpg,640,360,0.9998368507067235
D:\vae_test_set\640x360\images\21829.jpg,D:\vae_test_set\640x360\64x64\21829.jpg,640,360,0.9998402471708133
D:\vae_test_set\640x360\images\28876.jpg,D:\vae_test_set\640x360\64x64\28876.jpg,640,360,0.9998376681522227
D:\vae_test_set\640x360\images\9498.jpg,D:\vae_test_set\640x360\64x64\9498.jpg,640,360,0.9998587732249895
D:\vae_test_set\640x360\images\19088.jpg,D:\vae_test_set\640x360\64x64\19088.jpg,640,360,0.9998187534326285
D:\vae_test_set\640x360\images\12773.jpg,D:\vae_test_set\640x360\64x64\12773.jpg,640,360,0.9998534370449313
D:\vae_test_set\640x360\images\10346.jpg,D:\vae_test_set\640x360\64x64\10346.jpg,640,360,0.9998117061173769
D:\vae_test_set\640x360\images\13122.jpg,D:\vae_test_set\640x360\64x64\13122.jpg,640,360,0.9997940020498085
D:\vae_test_set\640x360\images\24958.jpg,D:\vae_test_set\640x360\64x64\24958.jpg,640,360,0.9998440252567493
D:\vae_test_set\640x360\images\27730.jpg,D:\vae_test_set\640x360\64x64\27730.jpg,640,360,0.9998397209340277
D:\vae_test_set\640x360\images\21536.jpg,D:\vae_test_set\640x360\64x64\21536.jpg,640,360,0.9998288768522434
D:\vae_test_set\640x360\images\17292.jpg,D:\vae_test_set\640x360\64x64\17292.jpg,640,360,0.9998139745073954
D:\vae_test_set\640x360\images\23318.jpg,D:\vae_test_set\640x360\64x64\23318.jpg,640,360,0.999837095344014
D:\vae_test_set\640x360\images\15798.jpg,D:\vae_test_set\640x360\64x64\15798.jpg,640,360,0.9998463546906577
D:\vae_test_set\640x360\images\2027.jpg,D:\vae_test_set\640x360\64x64\2027.jpg,640,360,0.9997982707464751
D:\vae_test_set\640x360\images\8563.jpg,D:\vae_test_set\640x360\64x64\8563.jpg,640,360,0.9998549900185235
D:\vae_test_set\640x360\images\6147.jpg,D:\vae_test_set\640x360\64x64\6147.jpg,640,360,0.999827785569633
D:\vae_test_set\640x360\images\24809.jpg,D:\vae_test_set\640x360\64x64\24809.jpg,640,360,0.9998260891096533
D:\vae_test_set\640x360\images\9663.jpg,D:\vae_test_set\640x360\64x64\9663.jpg,640,360,0.9998219246640019
D:\vae_test_set\640x360\images\497.jpg,D:\vae_test_set\640x360\64x64\497.jpg,640,360,0.9997643426929893
D:\vae_test_set\640x360\images\11577.jpg,D:\vae_test_set\640x360\64x64\11577.jpg,640,360,0.999848792964912
D:\vae_test_set\640x360\images\1016.jpg,D:\vae_test_set\640x360\64x64\1016.jpg,640,360,0.9996337972673719
D:\vae_test_set\640x360\images\17716.jpg,D:\vae_test_set\640x360\64x64\17716.jpg,640,360,0.9998394243290067
D:\vae_test_set\640x360\images\22726.jpg,D:\vae_test_set\640x360\64x64\22726.jpg,640,360,0.999821104332051
D:\vae_test_set\640x360\images\17204.jpg,D:\vae_test_set\640x360\64x64\17204.jpg,640,360,0.9996916925924206
D:\vae_test_set\640x360\images\23560.jpg,D:\vae_test_set\640x360\64x64\23560.jpg,640,360,0.9998450136361184
D:\vae_test_set\640x360\images\25440.jpg,D:\vae_test_set\640x360\64x64\25440.jpg,640,360,0.9997828402117435
D:\vae_test_set\640x360\images\19068.jpg,D:\vae_test_set\640x360\64x64\19068.jpg,640,360,0.9997675885457735
D:\vae_test_set\640x360\images\17974.jpg,D:\vae_test_set\640x360\64x64\17974.jpg,640,360,0.999806694402218
D:\vae_test_set\640x360\images\18067.jpg,D:\vae_test_set\640x360\64x64\18067.jpg,640,360,0.9998650149930144
D:\vae_test_set\640x360\images\3575.jpg,D:\vae_test_set\640x360\64x64\3575.jpg,640,360,0.999849318383364
D:\vae_test_set\640x360\images\1609.jpg,D:\vae_test_set\640x360\64x64\1609.jpg,640,360,0.9998198573466246
D:\vae_test_set\640x360\images\12637.jpg,D:\vae_test_set\640x360\64x64\12637.jpg,640,360,0.9998338457441664
D:\vae_test_set\640x360\images\19027.jpg,D:\vae_test_set\640x360\64x64\19027.jpg,640,360,0.9995780543411217
D:\vae_test_set\640x360\images\27557.jpg,D:\vae_test_set\640x360\64x64\27557.jpg,640,360,0.9998105116663312
D:\vae_test_set\640x360\images\13938.jpg,D:\vae_test_set\640x360\64x64\13938.jpg,640,360,0.9997960082333613
D:\vae_test_set\640x360\images\3843.jpg,D:\vae_test_set\640x360\64x64\3843.jpg,640,360,0.9997995317152318
D:\vae_test_set\640x360\images\12535.jpg,D:\vae_test_set\640x360\64x64\12535.jpg,640,360,0.9998234715544765
D:\vae_test_set\640x360\images\28145.jpg,D:\vae_test_set\640x360\64x64\28145.jpg,640,360,0.9998309549249651
D:\vae_test_set\640x360\images\8933.jpg,D:\vae_test_set\640x360\64x64\8933.jpg,640,360,0.9998351097709514
D:\vae_test_set\640x360\images\18812.jpg,D:\vae_test_set\640x360\64x64\18812.jpg,640,360,0.999832853684145
D:\vae_test_set\640x360\images\6068.jpg,D:\vae_test_set\640x360\64x64\6068.jpg,640,360,0.9998487509176658
D:\vae_test_set\640x360\images\20409.jpg,D:\vae_test_set\640x360\64x64\20409.jpg,640,360,0.9997857963527578
D:\vae_test_set\640x360\images\11968.jpg,D:\vae_test_set\640x360\64x64\11968.jpg,640,360,0.9998140143924266
D:\vae_test_set\640x360\images\28063.jpg,D:\vae_test_set\640x360\64x64\28063.jpg,640,360,0.9997619282820842
D:\vae_test_set\640x360\images\14029.jpg,D:\vae_test_set\640x360\64x64\14029.jpg,640,360,0.9998491839683878
D:\vae_test_set\640x360\images\13279.jpg,D:\vae_test_set\640x360\64x64\13279.jpg,640,360,0.9998326447565746
D:\vae_test_set\640x360\images\18907.jpg,D:\vae_test_set\640x360\64x64\18907.jpg,640,360,0.9997582799077478
D:\vae_test_set\640x360\images\23110.jpg,D:\vae_test_set\640x360\64x64\23110.jpg,640,360,0.9997512146489332
D:\vae_test_set\640x360\images\14654.jpg,D:\vae_test_set\640x360\64x64\14654.jpg,640,360,0.99982363463246
D:\vae_test_set\640x360\images\14695.jpg,D:\vae_test_set\640x360\64x64\14695.jpg,640,360,0.9998173450745639
D:\vae_test_set\640x360\images\3248.jpg,D:\vae_test_set\640x360\64x64\3248.jpg,640,360,0.9996988632376944
D:\vae_test_set\640x360\images\20666.jpg,D:\vae_test_set\640x360\64x64\20666.jpg,640,360,0.999723623818716
D:\vae_test_set\640x360\images\14546.jpg,D:\vae_test_set\640x360\64x64\14546.jpg,640,360,0.9998395768823443
D:\vae_test_set\640x360\images\29118.jpg,D:\vae_test_set\640x360\64x64\29118.jpg,640,360,0.9998549906122854
D:\vae_test_set\640x360\images\14151.jpg,D:\vae_test_set\640x360\64x64\14151.jpg,640,360,0.9998157977894099
D:\vae_test_set\640x360\images\2486.jpg,D:\vae_test_set\640x360\64x64\2486.jpg,640,360,0.9997700234114847
D:\vae_test_set\640x360\images\5627.jpg,D:\vae_test_set\640x360\64x64\5627.jpg,640,360,0.9996964352218857
D:\vae_test_set\640x360\images\28604.jpg,D:\vae_test_set\640x360\64x64\28604.jpg,640,360,0.9998690324933508
D:\vae_test_set\640x360\images\2173.jpg,D:\vae_test_set\640x360\64x64\2173.jpg,640,360,0.9998427257196602
D:\vae_test_set\640x360\images\4576.jpg,D:\vae_test_set\640x360\64x64\4576.jpg,640,360,0.999745736286687
D:\vae_test_set\640x360\images\3376.jpg,D:\vae_test_set\640x360\64x64\3376.jpg,640,360,0.9996503619498786
D:\vae_test_set\640x360\images\19213.jpg,D:\vae_test_set\640x360\64x64\19213.jpg,640,360,0.9998317107035801
D:\vae_test_set\640x360\images\17763.jpg,D:\vae_test_set\640x360\64x64\17763.jpg,640,360,0.9998668927207929
D:\vae_test_set\640x360\images\5610.jpg,D:\vae_test_set\640x360\64x64\5610.jpg,640,360,0.9998325496891507
D:\vae_test_set\640x360\images\11062.jpg,D:\vae_test_set\640x360\64x64\11062.jpg,640,360,0.9998672337060645
D:\vae_test_set\640x360\images\14743.jpg,D:\vae_test_set\640x360\64x64\14743.jpg,640,360,0.9998226994971957
D:\vae_test_set\640x360\images\11402.jpg,D:\vae_test_set\640x360\64x64\11402.jpg,640,360,0.9998514333131704
D:\vae_test_set\640x360\images\4503.jpg,D:\vae_test_set\640x360\64x64\4503.jpg,640,360,0.999810805390153
D:\vae_test_set\640x360\images\468.jpg,D:\vae_test_set\640x360\64x64\468.jpg,640,360,0.9998206083759574
D:\vae_test_set\640x360\images\6802.jpg,D:\vae_test_set\640x360\64x64\6802.jpg,640,360,0.9998686753030829
D:\vae_test_set\640x360\images\13909.jpg,D:\vae_test_set\640x360\64x64\13909.jpg,640,360,0.999808206449944
D:\vae_test_set\640x360\images\1924.jpg,D:\vae_test_set\640x360\64x64\1924.jpg,640,360,0.9998160969614202
D:\vae_test_set\640x360\images\14059.jpg,D:\vae_test_set\640x360\64x64\14059.jpg,640,360,0.9998386357784346
D:\vae_test_set\640x360\images\26008.jpg,D:\vae_test_set\640x360\64x64\26008.jpg,640,360,0.9998410335459544
D:\vae_test_set\640x360\images\17919.jpg,D:\vae_test_set\640x360\64x64\17919.jpg,640,360,0.9997671238161944
D:\vae_test_set\640x360\images\7025.jpg,D:\vae_test_set\640x360\64x64\7025.jpg,640,360,0.9998088236155271
D:\vae_test_set\640x360\images\19118.jpg,D:\vae_test_set\640x360\64x64\19118.jpg,640,360,0.9997309129928055
D:\vae_test_set\640x360\images\16675.jpg,D:\vae_test_set\640x360\64x64\16675.jpg,640,360,0.9998348540908004
D:\vae_test_set\640x360\images\27055.jpg,D:\vae_test_set\640x360\64x64\27055.jpg,640,360,0.9997470815177192
D:\vae_test_set\640x360\images\14841.jpg,D:\vae_test_set\640x360\64x64\14841.jpg,640,360,0.9996706990701019
D:\vae_test_set\640x360\images\15597.jpg,D:\vae_test_set\640x360\64x64\15597.jpg,640,360,0.9998237310391445
D:\vae_test_set\640x360\images\20106.jpg,D:\vae_test_set\640x360\64x64\20106.jpg,640,360,0.9997894238737179
D:\vae_test_set\640x360\images\9707.jpg,D:\vae_test_set\640x360\64x64\9707.jpg,640,360,0.9997982450356908
D:\vae_test_set\640x360\images\3212.jpg,D:\vae_test_set\640x360\64x64\3212.jpg,640,360,0.9998255588322873
D:\vae_test_set\640x360\images\20938.jpg,D:\vae_test_set\640x360\64x64\20938.jpg,640,360,0.9998245208374633
D:\vae_test_set\640x360\images\11238.jpg,D:\vae_test_set\640x360\64x64\11238.jpg,640,360,0.9997751281292958
D:\vae_test_set\640x360\images\22615.jpg,D:\vae_test_set\640x360\64x64\22615.jpg,640,360,0.9998213835914543
D:\vae_test_set\640x360\images\22457.jpg,D:\vae_test_set\640x360\64x64\22457.jpg,640,360,0.9998570969910013
D:\vae_test_set\640x360\images\4017.jpg,D:\vae_test_set\640x360\64x64\4017.jpg,640,360,0.9997303099606196
D:\vae_test_set\640x360\images\29187.jpg,D:\vae_test_set\640x360\64x64\29187.jpg,640,360,0.9998353300886516
D:\vae_test_set\640x360\images\19697.jpg,D:\vae_test_set\640x360\64x64\19697.jpg,640,360,0.9998433728665156
D:\vae_test_set\640x360\images\12422.jpg,D:\vae_test_set\640x360\64x64\12422.jpg,640,360,0.999748394601186
D:\vae_test_set\640x360\images\3055.jpg,D:\vae_test_set\640x360\64x64\3055.jpg,640,360,0.9998513731413023
D:\vae_test_set\640x360\images\25847.jpg,D:\vae_test_set\640x360\64x64\25847.jpg,640,360,0.9997738491634494
D:\vae_test_set\640x360\images\12375.jpg,D:\vae_test_set\640x360\64x64\12375.jpg,640,360,0.9998356818678734
D:\vae_test_set\640x360\images\19577.jpg,D:\vae_test_set\640x360\64x64\19577.jpg,640,360,0.9997724607144142
D:\vae_test_set\640x360\images\16295.jpg,D:\vae_test_set\640x360\64x64\16295.jpg,640,360,0.9998417025513472
D:\vae_test_set\640x360\images\6504.jpg,D:\vae_test_set\640x360\64x64\6504.jpg,640,360,0.9998350218192567
D:\vae_test_set\640x360\images\25990.jpg,D:\vae_test_set\640x360\64x64\25990.jpg,640,360,0.9998330801128447
D:\vae_test_set\640x360\images\21976.jpg,D:\vae_test_set\640x360\64x64\21976.jpg,640,360,0.9998447032734762
D:\vae_test_set\640x360\images\24419.jpg,D:\vae_test_set\640x360\64x64\24419.jpg,640,360,0.9998634265738205
D:\vae_test_set\640x360\images\14725.jpg,D:\vae_test_set\640x360\64x64\14725.jpg,640,360,0.9997981013020678
D:\vae_test_set\640x360\images\18225.jpg,D:\vae_test_set\640x360\64x64\18225.jpg,640,360,0.9998417719940118
D:\vae_test_set\640x360\images\4665.jpg,D:\vae_test_set\640x360\64x64\4665.jpg,640,360,0.9998156197654172
D:\vae_test_set\640x360\images\22034.jpg,D:\vae_test_set\640x360\64x64\22034.jpg,640,360,0.9998033388624998
D:\vae_test_set\640x360\images\7066.jpg,D:\vae_test_set\640x360\64x64\7066.jpg,640,360,0.9997031902223261
D:\vae_test_set\640x360\images\6033.jpg,D:\vae_test_set\640x360\64x64\6033.jpg,640,360,0.9998452300606258
D:\vae_test_set\640x360\images\22705.jpg,D:\vae_test_set\640x360\64x64\22705.jpg,640,360,0.9998250878872688
D:\vae_test_set\640x360\images\20964.jpg,D:\vae_test_set\640x360\64x64\20964.jpg,640,360,0.9997464827897976
D:\vae_test_set\640x360\images\1312.jpg,D:\vae_test_set\640x360\64x64\1312.jpg,640,360,0.9998370707749036
D:\vae_test_set\640x360\images\13020.jpg,D:\vae_test_set\640x360\64x64\13020.jpg,640,360,0.9998500795041909
D:\vae_test_set\640x360\images\11668.jpg,D:\vae_test_set\640x360\64x64\11668.jpg,640,360,0.9997548755756276
